transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
1948.0,2026-03-03,Gaji bulanan,Gaji,Pemasukan,6201623.0,E-Wallet
1949.0,2025-10-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,53942.0,E-Wallet
1950.0,2025-06-26,Bonus,Gaji,Pemasukan,2631326.0,E-Wallet
1951.0,2025-07-31,Bensin,Transportasi,Pengeluaran,58407.0,E-Wallet
1952.0,2025-03-11,Transfer teman,Transfer Teman/Keluarga,Pemasukan,195948.0,Transfer Bank
1953.0,2026-05-11,Pulsa prabayar,Pulsa & Internet,Pengeluaran,-74876.0,Transfer Bank
1954.0,2024-09-22,Gaji bulanan,Hiburan,Pemasukan,6209915.0,Kartu Debit
1955.0,2026-02-01,Langganan streaming,Hiburan,Pengeluaran,39992.0,Transfer Bank
1956.0,2026-01-20,Gaji bulanan,Hiburan,Pemasukan,6317911.0,Transfer Bank
1957.0,2026-02-13,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51561.0,Transfer Bank
1958.0,2025-07-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,82259.0,Kartu Debit
1959.0,2026-01-22,Spotify Premium,Pembayaran Langganan,Pengeluaran,27383.0,Transfer Bank
1960.0,2026-01-19,Bonus,Gaji,Pemasukan,1393646.0,Transfer Bank
1961.0,2025-05-10,Bonus,Gaji,Pemasukan,2087730.0,E-Wallet
1962.0,2025-02-22,Bonus,Gaji,Pemasukan,2378753.0,Transfer Bank
1963.0,2025-03-09,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50300.0,Transfer Bank
1964.0,2024-07-17,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,211301.0,Transfer Bank
1965.0,2024-12-11,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,200825.0,Kartu Debit
1966.0,2025-06-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,-160294.0,Kartu Debit
1967.0,2024-07-11,Gaji bulanan,Gaji,Pemasukan,6129177.0,Transfer Bank
1968.0,2024-12-21,Gym membership,Pembayaran Langganan,Pengeluaran,200517.0,Kartu Kredit
1969.0,2025-05-09,Bonus,Gaji,Pemasukan,-1217954.0,Kartu Debit
1970.0,2024-07-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,94533.0,E-Wallet
1971.0,2025-02-01,Gaji bulanan,Gaji,Pemasukan,6430774.0,Kartu Debit
1972.0,2025-10-13,Cloud storage,Pembayaran Langganan,Pengeluaran,50900.0,Kartu Debit
1973.0,2026-03-28,Belanja dapur,Makanan & Minuman,Pengeluaran,572695.0,Kartu Kredit
1974.0,2025-11-26,Langganan streaming,Hiburan,Pengeluaran,45471.0,Transfer Bank
1975.0,2024-10-17,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,280638.0,
1976.0,2025-03-20,Liburan,Hiburan,Pengeluaran,387233.0,Transfer Bank
1977.0,2024-08-06,Bonus,Gaji,Pemasukan,1694144.0,Transfer Bank
1978.0,2026-01-24,Bonus,Gaji,Pemasukan,,E-Wallet
1979.0,2026-04-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,297693.0,E-Wallet
1980.0,2026-02-12,Gaji bulanan,Gaji,Pemasukan,6332928.0,Kartu Debit
,2026-02-16,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,53644.0,Transfer Bank
1982.0,2026-03-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,172244.0,Kartu Debit
1983.0,2025-01-06,Gaji bulanan,Gaji,Pemasukan,6004340.0,Transfer Bank
1984.0,2024-08-10,Belanja dapur,Makanan & Minuman,Pengeluaran,256813.0,Kartu Kredit
1985.0,2026-01-31,Tiket KRL,Transportasi,Pengeluaran,88520.0,Kartu Debit
1986.0,2024-07-04,Pulsa prabayar,Pulsa & Internet,Pengeluaran,104302.0,Transfer Bank
1987.0,2024-09-03,Bensin,Transportasi,Pengeluaran,34282.0,Kartu Debit
1988.0,2025-06-03,Konser,Hiburan,Pengeluaran,451612.0,Kartu Kredit
1989.0,2025-04-11,Liburan,Hiburan,Pengeluaran,388267.0,E-Wallet
1990.0,2025-03-23,Netflix,Makanan & Minuman,Pengeluaran,22356.0,Transfer Bank
1991.0,2025-10-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,76068.0,Kartu Debit
1992.0,2025-12-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,206568.0,Transfer Bank
1993.0,2025-07-05,Ojek online,Transportasi,Pengeluaran,73570.0,E-Wallet
1994.0,2025-06-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,138926.0,Kartu Debit
1995.0,2024-09-20,Gaji bulanan,Gaji,Pemasukan,6462266.0,E-Wallet
1996.0,2026-05-06,Bensin,Transportasi,Pengeluaran,23950.0,E-Wallet
1997.0,2024-10-07,Bonus,Gaji,Pemasukan,2572956.0,E-Wallet
1998.0,2024-06-11,Gaji bulanan,Gaji,Pemasukan,6368588.0,E-Wallet
1999.0,2025-09-04,Gaji bulanan,Gaji,Pemasukan,6419340.0,E-Wallet
2000.0,2026-05-19,Gym membership,Pembayaran Langganan,Pengeluaran,200604.0,E-Wallet
2001.0,2024-06-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,130210.0,Kartu Debit
2002.0,2025-11-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,194800.0,Transfer Bank
2003.0,2024-11-27,Gaji bulanan,Gaji,Pemasukan,6308941.0,E-Wallet
2004.0,2024-06-06,Bonus,Gaji,Pemasukan,1319377.0,E-Wallet
2005.0,2024-07-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,182883.0,Transfer Bank
2006.0,2026-01-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,86970.0,Transfer Bank
2007.0,2025-11-13,Spotify Premium,Pembayaran Langganan,Pengeluaran,28706.0,Kartu Kredit
2008.0,2024-12-02,Gaji bulanan,Gaji,Pemasukan,6325395.0,Transfer Bank
2009.0,2025-04-18,Gaji bulanan,Gaji,Pemasukan,6166796.0,Transfer Bank
2010.0,2024-10-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,263385.0,Transfer Bank
2011.0,2025-09-04,Gaji bulanan,Gaji,Pemasukan,,Transfer Bank
2012.0,2026-02-22,Tagihan internet,Pulsa & Internet,Pengeluaran,67832.0,Kartu Debit
2013.0,2025-04-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,238537.0,E-Wallet
2014.0,2025-08-21,Tagihan internet,Pulsa & Internet,Pengeluaran,139955.0,Kartu Debit
2015.0,2024-08-07,Tiket KRL,Transportasi,Pengeluaran,-74845.0,Tunai
2016.0,2025-09-06,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,156963.0,Transfer Bank
2017.0,2024-07-20,Bonus,Gaji,Pemasukan,2484246.0,Kartu Debit
2018.0,2025-08-09,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,278903.0,Tunai
2019.0,2025-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,148209.0,Kartu Debit
2020.0,2026-04-15,Konser,Hiburan,Pengeluaran,408799.0,Kartu Kredit
2021.0,2026-03-28,Service AC kos,Tempat Tinggal,Pengeluaran,51865.0,E-Wallet
2022.0,2025-08-20,Gym membership,Pembayaran Langganan,Pengeluaran,200650.0,Kartu Debit
2023.0,2025-06-10,Gaji bulanan,Gaji,Pemasukan,6029022.0,E-Wallet
2024.0,2025-06-08,Bonus,Gaji,Pemasukan,2779940.0,Transfer Bank
2025.0,2025-02-25,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,110575.0,Transfer Bank
2026.0,2025-11-02,Gaji bulanan,Gaji,Pemasukan,6377943.0,E-Wallet
2027.0,2026-02-04,Belanja dapur,Makanan & Minuman,Pengeluaran,641560.0,Kartu Kredit
2028.0,2024-09-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,252338.0,Transfer Bank
2029.0,2025-11-13,Kirim uang keluarga,Transfer Teman/Keluarga,,287740.0,
2030.0,2024-11-22,Bonus,Gaji,Pemasukan,2812156.0,Transfer Bank
2031.0,2024-10-12,Transfer teman,Transfer Teman/Keluarga,Pemasukan,80570.0,Transfer Bank
2032.0,2025-05-30,Bonus,Gaji,Pemasukan,1541934.0,Kartu Debit
2033.0,2024-07-24,Gaji bulanan,Gaji,Pemasukan,6455605.0,Transfer Bank
2034.0,2026-03-29,Gaji bulanan,Gaji,Pemasukan,6321082.0,E-Wallet
2035.0,2025-09-16,Bensin,Transportasi,Pengeluaran,84111.0,E-Wallet
2036.0,2024-12-31,Bayar kos,Tempat Tinggal,Pengeluaran,956990.0,Tunai
2037.0,2025-03-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,226111.0,Kartu Debit
2038.0,2025-06-12,Kopi,Makanan & Minuman,Pengeluaran,15931.0,E-Wallet
2039.0,2026-03-28,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,278539.0,Transfer Bank
2040.0,2026-04-27,Bonus,Gaji,Pemasukan,2907654.0,E-Wallet
2041.0,2024-12-20,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,320951.0,Kartu Kredit
2042.0,2024-09-19,Beli makan siang,Makanan & Minuman,Pengeluaran,159340.0,Tunai
2043.0,2025-08-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,-218218.0,Transfer Bank
2044.0,2025-01-03,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,-423324.0,Kartu Kredit
2045.0,2024-11-06,Ojek online,Transportasi,Pengeluaran,77169.0,
2046.0,2024-12-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,88502.0,Transfer Bank
2047.0,2025-06-01,Gaji bulanan,Gaji,Pemasukan,6031227.0,E-Wallet
2048.0,2026-03-24,Bonus,Pembayaran Langganan,Pemasukan,2868976.0,Kartu Debit
2049.0,2024-12-19,Bonus,Gaji,Pemasukan,2236156.0,E-Wallet
2050.0,2024-12-09,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,219215.0,E-Wallet
2051.0,2025-03-22,Makan malam restoran,Makanan & Minuman,Pengeluaran,349420.0,Tunai
2052.0,2024-06-24,Service AC kos,Tempat Tinggal,Pengeluaran,50117.0,Transfer Bank
2053.0,2024-06-26,Pulsa prabayar,Pulsa & Internet,Pengeluaran,86646.0,Transfer Bank
2054.0,2025-12-17,Netflix,Pembayaran Langganan,Pengeluaran,29919.0,E-Wallet
2055.0,2026-05-20,Gaji bulanan,Gaji,Pemasukan,6414794.0,E-Wallet
2056.0,2025-04-24,Gaji bulanan,Hiburan,Pemasukan,6422388.0,Kartu Debit
2057.0,2025-11-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,128610.0,Kartu Debit
2058.0,2025-09-18,Gaji bulanan,,Pemasukan,6353784.0,Transfer Bank
2059.0,2026-01-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,154441.0,E-Wallet
2060.0,2024-08-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,93611.0,E-Wallet
2061.0,2025-04-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,95093.0,Kartu Debit
2062.0,2025-12-10,Tiket bioskop,Hiburan,Pengeluaran,48696.0,Transfer Bank
2063.0,2025-07-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,221591.0,E-Wallet
2064.0,2025-11-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,70592.0,Transfer Bank
2065.0,2025-02-17,Spotify Premium,Pembayaran Langganan,Pengeluaran,20377.0,Kartu Debit
2066.0,2025-08-25,Bonus,Gaji,Pemasukan,1534103.0,Kartu Debit
2067.0,2025-08-29,Transfer teman,Transfer Teman/Keluarga,Pemasukan,174822.0,Kartu Debit
2068.0,2025-10-20,Spotify Premium,Pembayaran Langganan,Pengeluaran,25786.0,Kartu Kredit
2069.0,2025-11-01,Gaji bulanan,Gaji,Pemasukan,6018389.0,E-Wallet
2070.0,2024-08-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,74365.0,E-Wallet
2071.0,2024-11-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,191970.0,Kartu Debit
2072.0,2026-03-31,Bonus,Gaji,Pemasukan,2308195.0,Transfer Bank
2073.0,2026-01-03,Tagihan internet,Pulsa & Internet,Pengeluaran,142164.0,Transfer Bank
2074.0,2025-12-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,200774.0,Kartu Debit
2075.0,2026-01-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,78568.0,E-Wallet
2076.0,2024-07-02,Bayar kos,Tempat Tinggal,Pengeluaran,888207.0,Tunai
2077.0,2024-08-19,Belanja dapur,Makanan & Minuman,Pengeluaran,709315.0,Kartu Kredit
2078.0,2026-02-22,Bayar kos,Tempat Tinggal,Pengeluaran,966472.0,Kartu Debit
2079.0,2025-05-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,282273.0,Kartu Debit
2080.0,,Bonus,Gaji,Pemasukan,2404525.0,E-Wallet
2081.0,2026-01-22,Gaji bulanan,Gaji,Pemasukan,6415540.0,Transfer Bank
2082.0,2026-01-30,Netflix,Pembayaran Langganan,Pengeluaran,21770.0,Transfer Bank
,2024-08-28,Pakaian baru,Belanja Bulanan,Pengeluaran,313153.0,Tunai
2084.0,2025-09-20,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,151305.0,Transfer Bank
2085.0,2024-11-25,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,274499.0,Kartu Debit
2086.0,2025-01-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,211240.0,E-Wallet
2087.0,2024-05-31,Bonus,Gaji,Pemasukan,2805765.0,Transfer Bank
2088.0,2025-09-19,Service AC kos,Tempat Tinggal,Pengeluaran,51937.0,Tunai
2089.0,2026-04-26,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50419.0,Tunai
2090.0,2025-03-16,Bonus,Gaji,Pemasukan,1302128.0,Transfer Bank
2091.0,2025-11-25,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51803.0,E-Wallet
2092.0,2024-08-31,Transfer teman,Transfer Teman/Keluarga,Pemasukan,153964.0,Kartu Debit
2093.0,2024-11-11,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,248560.0,Tunai
2094.0,2025-04-08,Bonus,Pembayaran Langganan,,2890806.0,Kartu Debit
2095.0,2024-06-19,Spotify Premium,Pembayaran Langganan,Pengeluaran,24375.0,Transfer Bank
2096.0,2025-12-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,50313.0,Kartu Debit
2097.0,2024-09-21,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,280445.0,Kartu Debit
2098.0,2025-07-07,Makan malam restoran,Makanan & Minuman,Pengeluaran,656613.0,Kartu Kredit
2099.0,2025-07-02,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,449635.0,Kartu Kredit
2100.0,2024-10-13,Tiket KRL,Transportasi,Pengeluaran,55793.0,Transfer Bank
2101.0,2026-05-23,Service AC kos,Tempat Tinggal,Pengeluaran,50582.0,Transfer Bank
2102.0,2025-11-27,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50755.0,E-Wallet
2103.0,2025-12-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,117193.0,Kartu Debit
2104.0,2025-11-23,Makan malam restoran,Makanan & Minuman,Pengeluaran,657325.0,Kartu Kredit
2105.0,2024-10-08,Netflix,Pembayaran Langganan,Pengeluaran,25659.0,Transfer Bank
2106.0,2026-04-27,Gaji bulanan,,Pemasukan,6107941.0,Transfer Bank
2107.0,2025-09-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,249535.0,Transfer Bank
2108.0,2024-10-11,Spotify Premium,Pembayaran Langganan,Pengeluaran,24259.0,Kartu Kredit
2109.0,2025-06-13,Belanja dapur,Makanan & Minuman,Pengeluaran,,Tunai
2110.0,2025-10-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,242433.0,Kartu Debit
2111.0,2024-12-22,Makan malam restoran,Pulsa & Internet,Pengeluaran,565028.0,E-Wallet
2112.0,2024-09-14,Gaji bulanan,Gaji,Pemasukan,6030518.0,Transfer Bank
2113.0,2024-08-14,Gaji bulanan,Gaji,Pemasukan,6154299.0,Transfer Bank
2114.0,2025-03-30,Bonus,Gaji,Pemasukan,2164476.0,E-Wallet
2115.0,2026-03-07,Bonus,Gaji,Pemasukan,1931967.0,Transfer Bank
2116.0,2026-02-09,Paket data,Pulsa & Internet,Pengeluaran,55659.0,Transfer Bank
2117.0,2024-11-01,Tiket KRL,Transportasi,Pengeluaran,35845.0,Tunai
2118.0,2025-02-23,Pulsa prabayar,Pulsa & Internet,Pengeluaran,81621.0,Kartu Kredit
2119.0,2025-11-12,Service AC kos,Tempat Tinggal,Pengeluaran,51477.0,Kartu Debit
,2025-09-12,Bonus,Gaji,Pemasukan,1875497.0,E-Wallet
2121.0,2026-01-09,Bensin,Transportasi,Pengeluaran,62172.0,Kartu Debit
2122.0,2025-02-19,Bonus,Pembayaran Langganan,Pemasukan,1124115.0,Kartu Debit
2123.0,,Bonus,Gaji,Pemasukan,2308591.0,Transfer Bank
2124.0,2025-10-04,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,85392.0,E-Wallet
2125.0,2024-10-18,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50625.0,Kartu Debit
2126.0,2025-03-06,Beli makan siang,Makanan & Minuman,Pengeluaran,101856.0,Kartu Debit
2127.0,2025-09-30,Transfer teman,Transfer Teman/Keluarga,Pemasukan,264347.0,E-Wallet
2128.0,2025-09-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,145323.0,E-Wallet
2129.0,2026-05-08,Bonus,Gaji,Pemasukan,2374305.0,Transfer Bank
2130.0,2025-03-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,202992.0,Transfer Bank
2131.0,2026-01-19,Paket data,Pulsa & Internet,Pengeluaran,87435.0,Kartu Debit
2132.0,2025-05-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,259607.0,Kartu Debit
2133.0,2026-04-01,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51754.0,Transfer Bank
2134.0,2025-07-21,Gaji bulanan,Gaji,Pemasukan,6443271.0,Transfer Bank
2135.0,2024-07-26,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,458710.0,E-Wallet
2136.0,2024-08-12,Jajan,Makanan & Minuman,Pengeluaran,41571.0,Kartu Debit
2137.0,2026-04-18,,Transfer Teman/Keluarga,Pengeluaran,110303.0,Kartu Debit
2138.0,2025-04-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,189845.0,Kartu Debit
2139.0,2025-12-03,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,-299090.0,Transfer Bank
2140.0,2025-09-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,274433.0,Transfer Bank
2141.0,2024-09-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,207090.0,Kartu Debit
2142.0,2025-04-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,213407.0,E-Wallet
2143.0,2025-09-10,Paket data,Pulsa & Internet,Pengeluaran,66252.0,Transfer Bank
2144.0,2026-01-03,Tiket KRL,Transportasi,Pengeluaran,64975.0,Transfer Bank
2145.0,2025-05-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,283241.0,Kartu Debit
2146.0,2025-04-08,Tiket bioskop,Hiburan,Pengeluaran,37903.0,E-Wallet
2147.0,2026-04-08,Tagihan internet,Pulsa & Internet,Pengeluaran,58070.0,E-Wallet
2148.0,2024-11-12,Bensin,Transportasi,Pengeluaran,26296.0,Tunai
2149.0,2025-01-09,Bonus,Gaji,Pemasukan,1775962.0,Kartu Debit
2150.0,2024-06-01,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51941.0,Tunai
2151.0,2024-10-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,298684.0,Transfer Bank
2152.0,2025-04-28,Gaji bulanan,Gaji,Pemasukan,6252890.0,Transfer Bank
2153.0,2025-03-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,151833.0,Transfer Bank
2154.0,2025-11-19,Bensin,Makanan & Minuman,Pengeluaran,19274.0,E-Wallet
2155.0,2025-02-06,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50051.0,Transfer Bank
2156.0,2025-06-16,Bayar kos,Tempat Tinggal,Pengeluaran,849184.0,E-Wallet
2157.0,2025-10-22,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50477.0,E-Wallet
2158.0,2025-09-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,190838.0,E-Wallet
2159.0,2025-06-09,Gaji bulanan,Gaji,Pemasukan,6191749.0,Kartu Debit
2160.0,2025-01-01,Transfer teman,Transfer Teman/Keluarga,Pemasukan,241253.0,Kartu Debit
2161.0,2025-06-15,Paket data,Pulsa & Internet,Pengeluaran,76039.0,Kartu Debit
2162.0,2025-11-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,120950.0,Kartu Debit
2163.0,2026-05-21,Kopi,Makanan & Minuman,Pengeluaran,32052.0,E-Wallet
2164.0,2026-03-02,Bayar kos,Tempat Tinggal,Pengeluaran,961238.0,Kartu Debit
2165.0,2024-11-03,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,155831.0,E-Wallet
2166.0,2025-10-02,Jajan,Makanan & Minuman,Pengeluaran,52492.0,Kartu Debit
2167.0,2025-06-01,Cloud storage,Pembayaran Langganan,Pengeluaran,53564.0,Kartu Debit
2168.0,2024-10-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,57516.0,E-Wallet
2169.0,2024-10-22,Service AC kos,Tempat Tinggal,Pengeluaran,50592.0,Kartu Debit
2170.0,2025-03-16,Pakaian baru,Belanja Bulanan,Pengeluaran,445682.0,Kartu Debit
2171.0,2026-01-04,Gym membership,Pembayaran Langganan,Pengeluaran,200789.0,Transfer Bank
2172.0,2025-06-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,242770.0,E-Wallet
2173.0,2024-09-01,Spotify Premium,Pembayaran Langganan,Pengeluaran,25520.0,Kartu Kredit
2174.0,2025-12-23,Gaji bulanan,Gaji,Pemasukan,6331718.0,Transfer Bank
2175.0,2025-06-02,Gaji bulanan,Gaji,Pemasukan,6462307.0,E-Wallet
2176.0,2024-12-31,Bonus,Gaji,Pemasukan,2128959.0,Transfer Bank
2177.0,2025-11-22,Ojek online,Transportasi,Pengeluaran,58411.0,Kartu Debit
2178.0,2025-12-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,118020.0,E-Wallet
2179.0,2025-01-29,Pakaian baru,Belanja Bulanan,Pengeluaran,268432.0,Kartu Kredit
2180.0,2025-10-22,Gaji bulanan,Hiburan,Pemasukan,6432865.0,E-Wallet
2181.0,2025-04-01,Bensin,Transportasi,Pengeluaran,90819.0,E-Wallet
2182.0,2025-01-19,Gaji bulanan,Gaji,Pemasukan,6002044.0,E-Wallet
2183.0,2024-10-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,101332.0,Transfer Bank
2184.0,2024-07-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,77203.0,E-Wallet
2185.0,2025-12-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,269045.0,Kartu Debit
2186.0,2026-05-23,Netflix,Pembayaran Langganan,Pengeluaran,28856.0,Kartu Kredit
2187.0,2024-06-25,Bayar kos,Tempat Tinggal,Pengeluaran,814245.0,Tunai
2188.0,2024-07-28,Tagihan internet,Pulsa & Internet,Pengeluaran,71922.0,Kartu Kredit
2189.0,2025-03-22,Liburan,Hiburan,Pengeluaran,435974.0,E-Wallet
2190.0,2026-04-20,Transfer teman,Transfer Teman/Keluarga,Pemasukan,272755.0,Transfer Bank
2191.0,2026-05-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,86997.0,E-Wallet
2192.0,2026-02-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,77848.0,E-Wallet
2193.0,2024-08-22,Tiket bioskop,Hiburan,Pengeluaran,49156.0,Transfer Bank
2194.0,2026-04-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,57260.0,Transfer Bank
2195.0,2026-05-04,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,79767.0,Transfer Bank
2196.0,2025-05-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,138165.0,Kartu Debit
2197.0,2024-06-10,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51578.0,Transfer Bank
2198.0,2024-12-05,Pakaian baru,Belanja Bulanan,Pengeluaran,351954.0,Kartu Debit
2199.0,2025-05-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,380835.0,E-Wallet
2200.0,2025-05-18,Gaji bulanan,Gaji,Pemasukan,6391046.0,Transfer Bank
2201.0,2025-09-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,59261.0,E-Wallet
2202.0,2024-09-29,Transfer teman,,Pemasukan,215078.0,Kartu Debit
2203.0,2024-12-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,62536.0,Transfer Bank
2204.0,2025-11-05,Gaji bulanan,Hiburan,Pemasukan,6227452.0,Kartu Debit
2205.0,2024-12-04,Bonus,Gaji,Pemasukan,2849047.0,E-Wallet
2206.0,2026-01-30,Paket data,Pulsa & Internet,Pengeluaran,55461.0,Kartu Kredit
2207.0,2025-10-14,Bonus,Gaji,Pemasukan,1362797.0,Kartu Debit
2208.0,2024-12-02,Pakaian baru,Belanja Bulanan,Pengeluaran,364736.0,
2209.0,2025-03-30,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,281325.0,Kartu Debit
2210.0,2026-04-25,Paket data,Pulsa & Internet,Pengeluaran,142504.0,Kartu Debit
2211.0,2026-04-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,268490.0,Transfer Bank
2212.0,2025-07-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,116073.0,E-Wallet
2213.0,2025-10-20,Liburan,Hiburan,Pengeluaran,465506.0,Kartu Kredit
2214.0,2026-04-21,Bonus,Gaji,Pemasukan,2446286.0,Transfer Bank
2215.0,2025-07-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,240267.0,Kartu Debit
2216.0,2024-12-23,Spotify Premium,Pembayaran Langganan,Pengeluaran,28922.0,Transfer Bank
2217.0,2024-10-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,172596.0,Transfer Bank
2218.0,2026-03-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,288729.0,E-Wallet
2219.0,2024-09-01,Gaji bulanan,Gaji,Pemasukan,6434267.0,Kartu Debit
2220.0,2026-04-06,Gaji bulanan,Gaji,Pemasukan,6020024.0,Kartu Debit
2221.0,2025-10-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,297533.0,Transfer Bank
2222.0,2026-02-16,Gym membership,Pembayaran Langganan,Pengeluaran,200224.0,Kartu Kredit
2223.0,2024-08-29,Gaji bulanan,Gaji,Pemasukan,-6125773.0,Kartu Debit
2224.0,2025-05-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,63200.0,E-Wallet
2225.0,2025-06-14,Langganan streaming,Hiburan,Pengeluaran,45692.0,Kartu Debit
2226.0,2025-04-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,69259.0,E-Wallet
2227.0,2025-08-04,Taksi,Transportasi,Pengeluaran,73440.0,Kartu Debit
